judul,tanggal,link
[SALAH] Razia Masker Non Medis dengan Denda Rp30 Ribu di Bundaran SMP 5 Malang,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 22/09/2020",https://cekfakta.com/focus/5053
[SALAH] Kolase Foto “Wong iklan caleg2 PKS isinya Poligami doang”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 22/09/2020",https://cekfakta.com/focus/5052
[SALAH] “Tweet Habib Rizieq: Ane pernah kebagian sembako atau BLT selama ini”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 22/09/2020",https://cekfakta.com/focus/5051
[SALAH] Kemenag Resmi Luncurkan Sertifikasi Dai,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 22/09/2020",https://cekfakta.com/focus/5050
[SALAH] Memecahkan Kaca Mobil dengan Garam dan Air Liur,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 22/09/2020",https://cekfakta.com/focus/5049
[SALAH] “Ternyata ini gunanya Wapres Ulama Jarang Ngomong Pas Sekali Ngomong NGAJAK ORANG NONTON PAHA”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 21/09/2020",https://cekfakta.com/focus/5048
[SALAH] “Acara Wisuda 4000 Hafidz Al-Quran di Sarajevo”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 21/09/2020",https://cekfakta.com/focus/5047
[SALAH] Mendikbud Hapus Mata Pelajaran Sejarah,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 21/09/2020",https://cekfakta.com/focus/5046
[SALAH] “Minum Kopi 3 x Sehari untuk menangkal Covid-19”,"Sumber: 
                    whatsapp.com                                             Tanggal publish: 21/09/2020",https://cekfakta.com/focus/5045
"[SALAH] Foto Calon Wabup Muratara, Inayatullah Berduaan dengan Wanita di Dalam Mobil","Sumber: 
                    facebook.com                                             Tanggal publish: 21/09/2020",https://cekfakta.com/focus/5044
[SALAH] Pencipta PR untuk Pertama Kalinya Bernama Roberto Nevilis,"Sumber: 
                     
                        instagram.com
 Tanggal publish: 21/09/2020",https://cekfakta.com/focus/5043
[SALAH] Minyak Kayu Putih Dapat Memutihkan ketiak,"Sumber: 
                     
                        instagram.com
 Tanggal publish: 21/09/2020",https://cekfakta.com/focus/5042
[SALAH] Lowongan Kerja Menjadi Pamsuska PT KAI,"Sumber: 
                    whatsapp.com                                             Tanggal publish: 21/09/2020",https://cekfakta.com/focus/5041
[SALAH] “Presiden merangkap tim kemenangan pilkada si anak”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 21/09/2020",https://cekfakta.com/focus/5040
[SALAH] Video “Penampakan tuyul di konter HP”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 20/09/2020",https://cekfakta.com/focus/5039
[SALAH] Surat Panggilan Kerja oleh PT Angkasa Pura I Periode September 2020,"Sumber: 
                    twitter,com                                             Tanggal publish: 20/09/2020",https://cekfakta.com/focus/5038
"[SALAH] “Rizieq Shihab Bersumpah Najis Pulang Ke Indonesia, Kecuali Dijemput Jokowi & Megawati”","Sumber: 
                     
                        facebook.com
 Tanggal publish: 20/09/2020",https://cekfakta.com/focus/5037
[SALAH] Tutorial Mendapat Kuota Gratis 20GB dari Program Covid-19,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 20/09/2020",https://cekfakta.com/focus/5036
[SALAH] “Keok sebelum waktunya”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 20/09/2020",https://cekfakta.com/focus/5035
[SALAH] “pengakuan si pelaku penusukan syeh ali jaber itu dibiayai oleh megawati dan sekutunya PKI”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 20/09/2020",https://cekfakta.com/focus/5034
[SALAH] Informasi Rekrutmen PLN Tingkat SMA/S1 Dibuka hingga 20 September 2020,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 20/09/2020",https://cekfakta.com/focus/5033
[SALAH] Nomor Whatsapp dan Akun Blog Kepala BKN Bima Haria Wibisana,"Sumber: 
                    whatsapp.com                                             Tanggal publish: 20/09/2020",https://cekfakta.com/focus/5032
[SALAH] Pelarangan Masker Scuba Politik Perusahaan,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 20/09/2020",https://cekfakta.com/focus/5031
[SALAH] Kebakaran Hutan Berhenti di Perbatasan Amerika-Kanada,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 19/09/2020",https://cekfakta.com/focus/5030
[SALAH] Pernyataan Teddy Gusnaidi Sebut Anies Baswedan Bodoh dan Dungu,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 19/09/2020",https://cekfakta.com/focus/5029
"[SALAH] “Ketika di vaksin, microchip yg sangat kecil dipasang tanpa terasa, New Dajjal siap membunuh 7.5 milyard manusia”","Sumber: 
                     
                        facebook.com
 Tanggal publish: 19/09/2020",https://cekfakta.com/focus/5028
[SALAH] Surat Pengangkatan CPNS oleh Kementerian PANRB,"Sumber: 
                    Instagram.com                                             Tanggal publish: 19/09/2020",https://cekfakta.com/focus/5027
[SALAH] Foto judul berita ” Syekh Ali Jaber dengan Kelompok Teroris”,"Sumber: 
                     
                        artikel
 Tanggal publish: 19/09/2020",https://cekfakta.com/focus/5026
[SALAH] “PURA PURA MUSLIM TERNYATA KAFIR”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 18/09/2020",https://cekfakta.com/focus/5025
[SALAH] Gambar “KORLAP: FPI Jika Gubernur butuh Bantuan KAMI KAMI akan kerahkan LASKAR Untuk mengusir & menangkap CORONA”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 19/09/2020",https://cekfakta.com/focus/5024
[SALAH] 200 Mayat Korban Covid-19 Sekali Kubur di Italia,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 18/09/2020",https://cekfakta.com/focus/5023
[SALAH] Dunkin’ Donuts Bagikan Satu Lusin Donat per Keluarga,"Sumber: 
                    whatsapp.com                                             Tanggal publish: 18/09/2020",https://cekfakta.com/focus/5022
"[SALAH] “Penyerangan Syekh Ali Jaber, DS: Yang Ditusuk Adem-adem Aja, yang Ribut PKS, HTI dan Fpi Rencana mereka Gagal Menggelikan Dehhhh…”","Sumber: 
                     
                        facebook.com
 Tanggal publish: 18/09/2020",https://cekfakta.com/focus/5021
[SALAH] Foto Peta Persebaran COVID-19 di Jakarta Berwarna Merah dan Hitam,"Sumber: 
                     
                        twitter.com
 Tanggal publish: 18/09/2020",https://cekfakta.com/focus/5020
[SALAH] Sejumlah Negara Membeli Produk Alat Test COVID-19 pada Tahun 2017-2018,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 18/09/2020",https://cekfakta.com/focus/5019
[SALAH] Pesan Whatsapp Ketua Komisi I DPRD Riau Tawarkan Lelang Mobil,"Sumber: 
                    whatsapp.com                                             Tanggal publish: 18/09/2020",https://cekfakta.com/focus/5018
"[SALAH] “Ini ada ratusan nyawa dokter yang sudah menjadi korban, Pak Menkes bilang jangan dibesar-besarkan”","Sumber: 
                     
                        facebook.com
 Tanggal publish: 18/09/2020",https://cekfakta.com/focus/5017
"[SALAH] “Jokowi: Tidak Perlu Dibesar besarkan, Penusukan Ustad Ali Jaber itu Kriminal Biasa. Ustad Juga Nda Sampai Mati”","Sumber: 
                     
                        facebook.com
 Tanggal publish: 18/09/2020",https://cekfakta.com/focus/5016
[SALAH] Anies Baswedan Terlibat Kontrak Politik dengan HTI,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 17/09/2020",https://cekfakta.com/focus/5015
[SALAH] “kiyai kohar orang bogor beliau pulang ngaji dari masjid tiba- tiba dikoroyok oleh orang yang tak dikenal”,"Sumber: 
                    facebook.com                                             Tanggal publish: 17/09/2020",https://cekfakta.com/focus/5014
[SALAH] Pedangdut Aty Kodong Meninggal Dunia,"Sumber: 
                    facebook.com                                             Tanggal publish: 17/09/2020",https://cekfakta.com/focus/5013
[SALAH] Foto “Akhirnya Syekh Ali Jabber terbang pulang ke Madinah”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 17/09/2020",https://cekfakta.com/focus/5012
[SALAH] Polisi di Sumba Timur Bawa Rotan untuk Tertibkan Warga,"Sumber: 
                    whatsapp.com                                             Tanggal publish: 16/09/2020",https://cekfakta.com/focus/5011
[SALAH] Pelaku Penusukan Syekh Ali Jaber Sudah Bebas Bersyarat,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 16/09/2020",https://cekfakta.com/focus/5010
[SALAH] Foto “AFRICA vs AFRICA in American Movies”,"Sumber: 
                     
                        twitter.com
 Tanggal publish: 16/09/2020",https://cekfakta.com/focus/5009
"[SALAH] Tak Patuhi PSBB, Warga Cilegon akan di Denda","Sumber: 
                    whatsapp.com                                             Tanggal publish: 16/09/2020",https://cekfakta.com/focus/5008
"[SALAH] “Breaking News; Pesantren Alquran Terbakar 28 Santri Dan Guru Meninggal Dunia, Semoga Yang Gugur Dalam Pesantren Tersebut Husnul Khotimah”","Sumber: 
                     
                        Facebook.com
 Tanggal publish: 16/09/2020",https://cekfakta.com/focus/5007
[SALAH] SK Pengangkatan CPNS di Kabupaten Sampang,"Sumber: 
                    Tangkapan Layar                                             Tanggal publish: 16/09/2020",https://cekfakta.com/focus/5006
"[SALAH] “Kebijakan Anies Dikabulkan, Sepeda Masuk Toll”","Sumber: 
                     
                        Facebook.com
 Tanggal publish: 16/09/2020",https://cekfakta.com/focus/5005
"[SALAH] Selama Covid19 Ada, Tidak ada Orang Gila Yang Kena Covid19","Sumber: 
                     
                        facebook.com
 Tanggal publish: 15/09/2020",https://cekfakta.com/focus/5004
[SALAH] Minum Minuman Energi Berlebihan Sebabkan Lubang Besar pada Tengkorak Kepala,"Sumber: 
                     
                        instagram.com
 Tanggal publish: 15/09/2020",https://cekfakta.com/focus/5003
[SALAH] Tokopedia Bagikan 200 GB Data Internet untuk Semua Operator,"Sumber: 
                    whatsapp.com                                             Tanggal publish: 15/09/2020",https://cekfakta.com/focus/5002
[SALAH] “Anies dapat instruksi dari ‘KAMI’ agar lakukan PSBB total beberapa bulan”,"Sumber: 
                     
                        Faceboo.com
 Tanggal publish: 15/09/2020",https://cekfakta.com/focus/5001
[SALAH] Pembagian Masker Gratis Dicampur Bius,"Sumber: 
                    Whatsapp.com                                             Tanggal publish: 15/09/2020",https://cekfakta.com/focus/5000
[SALAH] Foto “ANIES DAPAT PIALA JUARA SATU DALAM CORONA”,"Sumber: 
                     
                        Facebook.com
 Tanggal publish: 15/09/2020",https://cekfakta.com/focus/4999
[SALAH] Video Teknik Menahan Napas Untuk Deteksi Covid-19,"Sumber: 
                    WhatsApp.com                                             Tanggal publish: 14/09/2020",https://cekfakta.com/focus/4998
[SALAH] Ibunda Cak Nun Meninggal Dunia,"Sumber: 
                     
                        Facebook.com
 Tanggal publish: 14/09/2020",https://cekfakta.com/focus/4997
"[SALAH] “Sejumlah Negara Tak Izinkan WNI Datang, Wamenlu: RI Juga Larang WNA Masuk Saat Corona, kecuali TKA China”","Sumber: 
                     
                        facebook.com
 Tanggal publish: 13/09/2020",https://cekfakta.com/focus/4996
[SALAH] Wanita di Inggris Tewas Tertusuk Urin Beku,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 13/09/2020",https://cekfakta.com/focus/4995
[SALAH] Tips Blokir Nomor Ponsel SMS Penipuan,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 13/09/2020",https://cekfakta.com/focus/4994
[SALAH] Anies Baswedan Mengendarai Mobil Peti Mati,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 13/09/2020",https://cekfakta.com/focus/4993
"[SALAH] Gereja Dibakar saat Protes “Black Lives Matter” di Kenosha, Wisconsin","Sumber: 
                     
                        facebook.com
 Tanggal publish: 13/09/2020",https://cekfakta.com/focus/4992
[SALAH] Foto Menteri Agama di Kabinet Jokowi sebagai Pendeta Kristen,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 13/09/2020",https://cekfakta.com/focus/4991
[SALAH] Foto “Telah ditemukan situs peninggalan PRASEJARAH dimasa Raja Firaun”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 12/09/2020",https://cekfakta.com/focus/4990
[SALAH] Foto Siswi Menulis Kalimat Berbahasa Indonesia di Papan Tulis,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 12/09/2020",https://cekfakta.com/focus/4989
[SALAH] Rumah DP 0% DKI Jakarta dengan Foto Peti Mati,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 12/09/2020",https://cekfakta.com/focus/4988
[SALAH] Foto “Dalam Lingkaran merah JACK MA Saat Masih Kecil”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 12/09/2020",https://cekfakta.com/focus/4987
[SALAH] Artikel “Seorang Ayah Ini Sebrangkan Anak Nya di Sungai Agar Bisa Pinjam Hp Temen Nya Untuk Sekolah Online”,"Sumber: 
                     
                        laman daring
 Tanggal publish: 11/09/2020",https://cekfakta.com/focus/4986
[SALAH] “RS wisma atlet lampu Kamar menyala semua Petanda Fuul pasien Corona”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 11/09/2020",https://cekfakta.com/focus/4985
"[SALAH] “Bachtaroeddin, anggota Fraksi PKI di DPR, adalah kakek Arteria Dahlan”","Sumber: 
                     
                        facebook.com
 Tanggal publish: 10/09/2020",https://cekfakta.com/focus/4984
"[SALAH] “Badak Bukanlah Mahluk Asal Bumi, Karna Pada Saat Manusia Melakukan Pendaratan Pertama Di Bulan, Mereka Mendapati Koloni Badak”","Sumber: 
                     
                        facebook.com
 Tanggal publish: 10/09/2020",https://cekfakta.com/focus/4983
[SALAH] Melihat Papua dan Aceh Sejahtera Timor Leste Ingin Gabung Dengan Indonesia,"Sumber: 
                     
                        Youtube.com
 Tanggal publish: 10/09/2020",https://cekfakta.com/focus/4982
[SALAH] “Akhirnya Jokowi Selesai Buat Tol Laut”,"Sumber: 
                     
                        Youtube.com
 Tanggal publish: 10/09/2020",https://cekfakta.com/focus/4981
[SALAH] “Qori Internasional asal Papua”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 10/09/2020",https://cekfakta.com/focus/4980
[SALAH] “Gibran ngimpi akan bebasin Palestina dari Israel”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 10/09/2020",https://cekfakta.com/focus/4979
"[SALAH] “Resesi di Depan Mata, Jokowi Minta Semua Gubernur Tiru Kerja Keras Anies Selamatkan Ekonomi”","Sumber: 
                     
                        facebook.com
 Tanggal publish: 10/09/2020",https://cekfakta.com/focus/4978
[SALAH] Bupati Lumajang Beri Bantuan Lewat Whatsapp,"Sumber: 
                    whatsapp.com                                             Tanggal publish: 10/09/2020",https://cekfakta.com/focus/4977
[SALAH] Foto Gubernur Anies Memegang Piagam Bertuliskan “PENGHARGAAN Provinsi Jumlah Covid 19 Tertinggi”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 10/09/2020",https://cekfakta.com/focus/4976
[SALAH] Makan Buah Saat Perut Kosong Sembuhkan Kanker,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 09/09/2020",https://cekfakta.com/focus/4973
[SALAH] Surat Penerimaan Calon Taruna Poltekip dan Poltekim,"Sumber: 
                    Tangkapan Layar                                             Tanggal publish: 09/09/2020",https://cekfakta.com/focus/4972
[SALAH] Pencopotan Bendera PDIP di Sumatera Barat,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 09/09/2020",https://cekfakta.com/focus/4971
[SALAH] Foto Beberapa Tokoh Indonesia dengan Penari Tari Perut,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 09/09/2020",https://cekfakta.com/focus/4970
[SALAH] Foto “Anak kecil ini kehilangan ibunya saat perang”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 09/09/2020",https://cekfakta.com/focus/4969
[SALAH] Bandung Kota Zona Hitam Corona,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 09/09/2020",https://cekfakta.com/focus/4968
[SALAH] “Inilah salah satu Guru Besar KAMPRET_KADRUN.. Keren Mantap”,"Sumber: 
                     
                        Facebook.com
 Tanggal publish: 09/09/2020",https://cekfakta.com/focus/4967
[SALAH] Foto “INI PENAMPAKKAN MOBIL GHOIB ESEMKA”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 09/09/2020",https://cekfakta.com/focus/4966
"[SALAH] “NPWP dan NIK Mau Digabung, Semua Penduduk Indonesia Akan Dipajaki..?”","Sumber: 
                     
                        facebook.com
 Tanggal publish: 09/09/2020",https://cekfakta.com/focus/4965
[SALAH] Video “RUSIA BERSHOLAWAT”,"Sumber: 
                     
                        Facebook.com
 Tanggal publish: 08/09/2020",https://cekfakta.com/focus/4964
[SALAH] Foto “badan akan terlihat seperti ini jika kamu beruntung masih hidup setelah tersambar petir”,"Sumber: 
                     
                        Instagram.com
 Tanggal publish: 08/09/2020",https://cekfakta.com/focus/4963
[SALAH] Lowongan Kerja PT AGS Waskita Karya dengan Sejumlah Biaya,"Sumber: 
                    Tangkapan Layar                                             Tanggal publish: 08/09/2020",https://cekfakta.com/focus/4962
[SALAH] “Lambang NU Rezim Now”,"Sumber: 
                     
                        Facebook.com
 Tanggal publish: 08/09/2020",https://cekfakta.com/focus/4961
[SALAH] “PDIP bubar”,"Sumber: 
                     
                        Facebook.com
 Tanggal publish: 08/09/2020",https://cekfakta.com/focus/4960
[SALAH] Din Syamsuddin Bertujuan Ingin Menggeser Maruf Amin Sebagai Wapres,"Sumber: 
                     
                        Facebook.com
 Tanggal publish: 08/09/2020",https://cekfakta.com/focus/4959
[SALAH] Artikel Berjudul “Peneliti Australia Sebut : Jokowi “ Presiden Tak Berkemampuan “ Tapi Memiliki Daya Rusak”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 08/09/2020",https://cekfakta.com/focus/4958
[SALAH] “Promosi komprehensif Tokopedia Dapatkan Data Intrnet 100GB tanpa Isi Ulang”,"Sumber: 
                    whatsapp.com                                             Tanggal publish: 08/09/2020",https://cekfakta.com/focus/4957
[SALAH] “CINA BANGUN PANGKALAN MILITER DI INDONESIA”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 08/09/2020",https://cekfakta.com/focus/4956
[SALAH] SK Rekomendasi PDIP untuk Pemilihan Wali Kota Surabaya,"Sumber: 
                    surat elektronik                                             Tanggal publish: 08/09/2020",https://cekfakta.com/focus/4955
[SALAH] Surat Panggilan Calon Karyawan Pertamina DIY dan Solo,"Sumber: 
                    whatsapp.com                                             Tanggal publish: 08/09/2020",https://cekfakta.com/focus/4954
[SALAH] Password Wifi di Jakarta #ANIESKEREN,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 08/09/2020",https://cekfakta.com/focus/4953
[SALAH] “SEKOLAH DASAR NEGERI CEBONGAN 01 JL. KOLAM KODOK NO.32”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 08/09/2020",https://cekfakta.com/focus/4952
[SALAH] Alat Thermo Gun dapat Merusak Kelenjar Pineal,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 08/09/2020",https://cekfakta.com/focus/4951
[SALAH] Gereja yang Dibangun Dari Tulang-Tulang Umat Islam,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 07/09/2020",https://cekfakta.com/focus/4950
[SALAH] “Ustadz Abdul Somad: FACE BOOK HARAM”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 07/09/2020",https://cekfakta.com/focus/4949
"[SALAH] “Ganjil Genap di Jakarta ditiadakan mulai Senin, 7 September 2020”","Sumber: 
                     
                        facebook.com
 Tanggal publish: 07/09/2020",https://cekfakta.com/focus/4948
[SALAH] SMS PT Len Memberikan Hadiah Rp100 Juta,"Sumber: 
                    sms                                             Tanggal publish: 07/09/2020",https://cekfakta.com/focus/4947
[SALAH] Video Demonstrasi Anti Lockdown di London,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 06/09/2020",https://cekfakta.com/focus/4944
[SALAH] Artikel berjudul “Gli Italiani Chiamano Anies Baswedan Troppo Stupido Come Il Governatore di Jakarta”,"Sumber: 
                     
                        Facebook.com
 Tanggal publish: 06/09/2020",https://cekfakta.com/focus/4943
[SALAH] Informasi Lowongan Kerja Puskesmas Kedungkandang,"Sumber: 
                    facebook.com                                             Tanggal publish: 06/09/2020",https://cekfakta.com/focus/4942
[SALAH] Beredarnya Obat Progesterex untuk Mensterilkan Perempuan,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 06/09/2020",https://cekfakta.com/focus/4941
[SALAH] Pesan WhatsApp Soal KemenBUMN Angkat Advisor Gaji Minimal Rp40 Juta,"Sumber: 
                    whatsapp.com                                             Tanggal publish: 06/09/2020",https://cekfakta.com/focus/4940
[SALAH] Covid-19 Singkatan dari Certificate of Vaccination Identification with Artificial Intelligence,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 05/09/2020",https://cekfakta.com/focus/4939
[SALAH] Tangkapan Layar “Tentara Merah RRC Berkamuflase Jadi Banser”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 05/09/2020",https://cekfakta.com/focus/4938
[SALAH] “Di taruh mana muka Ridwan saidi”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 05/09/2020",https://cekfakta.com/focus/4937
[SALAH] “PDIP BUKA OPSI BUBARKAN MUI DEMI UTUHNYA PANCASILA”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 05/09/2020",https://cekfakta.com/focus/4936
[SALAH] Pesan Whatsapp Walikota Tangerang akan Beri Donasi,"Sumber: 
                    whatsapp.com                                             Tanggal publish: 05/09/2020",https://cekfakta.com/focus/4935
[SALAH] Pesan Berantai “Salah Satu Cara Untuk Menangkis Virus Covid-19 Dengan Air Garam dan Air Hangat”,"Sumber: 
                    whatsapp.com                                             Tanggal publish: 05/09/2020",https://cekfakta.com/focus/4934
[SALAH] Rocky Gerung Mendadak Ustad,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 05/09/2020",https://cekfakta.com/focus/4933
"[SALAH] Campuran Air Kelapa Muda, Jeruk Nipis, dan Garam Dapat Mematikan Virus Corona","Sumber: 
                     
                        facebook.com
 Tanggal publish: 05/09/2020",https://cekfakta.com/focus/4932
[SALAH] “Ferdinand: Anies Baswedan Mendunia karena Kekonyolan Kebijakannya Bukan Karena Pandainya Tapi Karena Konyol Dan “Bodoh nya””,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 05/09/2020",https://cekfakta.com/focus/4931
[SALAH] Air Rebusan Pepaya Muda Bisa Sembuhkan Kanker Kelenjar Getah Bening,"Sumber: 
                    facebook.com                                             Tanggal publish: 04/09/2020",https://cekfakta.com/focus/4930
[SALAH] “getah daun kemangi obat gatal-gatal”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 04/09/2020",https://cekfakta.com/focus/4929
[SALAH] Foto Yosi Mokalu Mengenakan Kaos Bertuliskan “BADAN ARAHAN BUZZERP ISTANA”,"Sumber: 
                    facebook.com                                             Tanggal publish: 04/09/2020",https://cekfakta.com/focus/4928
[SALAH] “Foto Anies Baswedan Sedang Uji Coba Sepeda di Jalan Tol Dalam Kota”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 04/09/2020",https://cekfakta.com/focus/4927
[SALAH] “PERUSAK POLISI CIRACAS ADALAH POLISI SENDIRI”,"Sumber: 
                     
                        Instagram.com
 Tanggal publish: 04/09/2020",https://cekfakta.com/focus/4926
[SALAH] Kader PDIP Dewi Tanjung Meninggal Dunia,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 04/09/2020",https://cekfakta.com/focus/4925
[SALAH] Gatot Janji Gaji Rakyat Jika Jadi Presiden,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 04/09/2020",https://cekfakta.com/focus/4924
[SALAH] Lowongan Kerja Pemandi Jenazah di RSUD Pasar Rebo,"Sumber: 
                    whatsapp.com                                             Tanggal publish: 04/09/2020",https://cekfakta.com/focus/4923
[SALAH] Pesan WhatsApp Soal Razia Keliling di Pekalongan,"Sumber: 
                    whatsapp.com                                             Tanggal publish: 04/09/2020",https://cekfakta.com/focus/4922
[SALAH] Chadwick Boseman Diracun,"Sumber: 
                    facebook.com                                             Tanggal publish: 04/09/2020",https://cekfakta.com/focus/4920
"[SALAH] “Cilandak Barat, Jakarta Selatan sudah dideklarasikan sebagai sebuah klaster zona merah baru”","Sumber: 
                    whatsapp.com                                             Tanggal publish: 04/09/2020",https://cekfakta.com/focus/4919
[SALAH] Pesan Singkat Rektor Unsoed soal Dana untuk Mahasiswa,"Sumber: 
                    Pesan Berantai SMS                                             Tanggal publish: 04/09/2020",https://cekfakta.com/focus/4918
[SALAH] Menag Belajar Mengaji Dengan Abu Janda,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 04/09/2020",https://cekfakta.com/focus/4917
"[SALAH] Tangkapan Layar Judul “Ferdinand: Sial Betul Nasib DKI Jakarta Punya Gubernur yang Seperti Ini. Tak Tahu Kerja Pandainya Cuma Omdo Dan Pidato-Pidato, Sial”","Sumber: 
                     
                        facebook.com
 Tanggal publish: 03/09/2020",https://cekfakta.com/focus/4916
"[SALAH] “Viral! Sesumbar Ahok: 7 Bulan Gak Untung Gua Bubarin, Ehh Sekarang Tekor 11 Triliun.”","Sumber: 
                     
                        twitter.com
 Tanggal publish: 03/09/2020",https://cekfakta.com/focus/4915
Samsung ingin membantu siswa yang membutuhkan ponsel untuk belajar karena pandemi Covid19,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 03/09/2020",https://cekfakta.com/focus/4914
[SALAH] “Siap-siap Tambah blangsak! Pertamina Akan Hapus Premium dan Pertalite”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 03/09/2020",https://cekfakta.com/focus/4913
[SALAH] Perdana Menteri Jepang Mundur Karena Terkait Virus Corona,"Sumber: 
                     
                        twitter.com
 Tanggal publish: 03/09/2020",https://cekfakta.com/focus/4912
[SALAH] Terapi Pijat Telinga Untuk Anak Keterlambatan Ngomong,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 02/09/2020",https://cekfakta.com/focus/4911
[SALAH] “Panggilan Interview PT Wijaya Karya (Persero) Tbk September 2020”,"Sumber: 
                    Surat Elektronik                                             Tanggal publish: 02/09/2020",https://cekfakta.com/focus/4910
[SALAH] Pabrik Mobil Esemka di China,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 02/09/2020",https://cekfakta.com/focus/4909
[SALAH] Film Asal Korea Prediksi COVID-19,"Sumber: 
                     
                        instagram.com
 Tanggal publish: 02/09/2020",https://cekfakta.com/focus/4908
[SALAH] “#KECANDUANGAME Terjadi di Prancis Bocah mengamuk membunuh semua orang di rumah”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 02/09/2020",https://cekfakta.com/focus/4907
[SALAH] Surat Undangan LKPP dengan Pungutan Biaya,"Sumber: 
                    Tangkapan Layar                                             Tanggal publish: 02/09/2020",https://cekfakta.com/focus/4906
[SALAH] “Habib Rizieq Shihab bersumpah tidak akan masuk ke Indonesia seumur hidup”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 02/09/2020",https://cekfakta.com/focus/4905
[SALAH] Santunan Dana BP2MI Untuk TKW/TKI dari UEA Senilai AED30 Ribu,"Sumber: 
                    whatsapp.com                                             Tanggal publish: 02/09/2020",https://cekfakta.com/focus/4904
[SALAH] Politikus PKS Netty Prasetiyani Meninggal Dunia,"Sumber: 
                    whatsapp.com                                             Tanggal publish: 02/09/2020",https://cekfakta.com/focus/4903
[SALAH] Soimah Give Away,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 02/09/2020",https://cekfakta.com/focus/4902
[SALAH] Akun Facebook Wakil Bupati Bogor Dengan Foto Profil Menggunakan Kemeja Putih dan Berpeci Hitam,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 02/09/2020",https://cekfakta.com/focus/4901
